idx	input_file	strategy	time	tflops	tmin	tmax	tdif	tavg	compiler	flags	n_cols	n_rows	period	max_iter	threshold
1290	areas_100x150.pgm	seq	0.002632315	689507100.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10	1.0
1291	areas_100x150.pgm	simd	0.000602074	3014580000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10	1.0
1292	areas_100x150.pgm	seq	0.001905935	945992400.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10	1.0
1293	areas_100x150.pgm	simd	0.000523316	3445337000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10	1.0
1294	areas_100x150.pgm	seq	0.001595195	1129329000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10	1.0
1295	areas_100x150.pgm	simd	0.000393595	4577040000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10	1.0
1296	areas_100x150.pgm	seq	0.01358726	1335810000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	1e-05
1297	areas_100x150.pgm	simd	0.004087303	4440581000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	1e-05
1298	areas_100x150.pgm	seq	0.01427072	1263426000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	1e-05
1299	areas_100x150.pgm	simd	0.003834595	4701931000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	1e-05
1300	areas_100x150.pgm	seq	0.02174735	828376900.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	1e-05
1301	areas_100x150.pgm	simd	0.004426363	4069933000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	1e-05
1302	areas_100x150.pgm	seq	0.01589845	1141621000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.0001
1303	areas_100x150.pgm	simd	0.004356314	4166366000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.0001
1304	areas_100x150.pgm	seq	0.01356963	1328703000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.0001
1305	areas_100x150.pgm	simd	0.002976742	6056958000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.0001
1306	areas_100x150.pgm	seq	0.007954325	2264806000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.0001
1307	areas_100x150.pgm	simd	0.003835993	4696307000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.0001
1308	areas_100x150.pgm	seq	0.01411667	1285714000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.001
1309	areas_100x150.pgm	simd	0.004034111	4499133000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.001
1310	areas_100x150.pgm	seq	0.02443303	737935400.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.001
1311	areas_100x150.pgm	simd	0.005422356	3325123000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.001
1312	areas_100x150.pgm	seq	0.01740794	1034873000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.001
1313	areas_100x150.pgm	simd	0.004207032	4282116000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.001
1314	areas_100x150.pgm	seq	0.0142726	1271668000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.01
1315	areas_100x150.pgm	simd	0.004089257	4438459000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.01
1316	areas_100x150.pgm	seq	0.01368574	1317430000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.01
1317	areas_100x150.pgm	simd	0.003910461	4610710000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.01
1318	areas_100x150.pgm	seq	0.0137451	1310649000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.01
1319	areas_100x150.pgm	simd	0.003791232	4751754000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.01
1320	areas_100x150.pgm	seq	0.002466243	735937200.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.1
1321	areas_100x150.pgm	simd	0.000618828	2932964000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	0.1
1322	areas_100x150.pgm	seq	0.01036612	869660200.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.1
1323	areas_100x150.pgm	simd	0.002437917	3697829000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	0.1
1324	areas_100x150.pgm	seq	0.01658866	1085983000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.1
1325	areas_100x150.pgm	simd	0.003511618	5130114000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	0.1
1326	areas_100x150.pgm	seq	0.001570455	1155716000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	1.0
1327	areas_100x150.pgm	simd	0.000413269	4391813000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	100	1.0
1328	areas_100x150.pgm	seq	0.007360799	1224731000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	1.0
1329	areas_100x150.pgm	simd	0.002425606	3716597000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	100	1.0
1330	areas_100x150.pgm	seq	0.02364112	762019700.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	1.0
1331	areas_100x150.pgm	simd	0.00501408	3592882000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	100	1.0
1332	areas_100x150.pgm	seq	0.1417769	1280181000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	1e-05
1333	areas_100x150.pgm	simd	0.04042442	4489861000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	1e-05
1334	areas_100x150.pgm	seq	0.1422495	1267491000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	1e-05
1335	areas_100x150.pgm	simd	0.03821574	4717952000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	1e-05
1336	areas_100x150.pgm	seq	0.1414845	1273284000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	1e-05
1337	areas_100x150.pgm	simd	0.03626733	4967281000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	1e-05
1338	areas_100x150.pgm	seq	0.1347397	1347042000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.0001
1339	areas_100x150.pgm	simd	0.03712463	4888937000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.0001
1340	areas_100x150.pgm	seq	0.1279916	1408686000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.0001
1341	areas_100x150.pgm	simd	0.03537881	5096271000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.0001
1342	areas_100x150.pgm	seq	0.1255893	1434437000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.0001
1343	areas_100x150.pgm	simd	0.03511505	5130279000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.0001
1344	areas_100x150.pgm	seq	0.1351693	1342760000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.001
1345	areas_100x150.pgm	simd	0.03712198	4889287000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.001
1346	areas_100x150.pgm	seq	0.1313392	1372781000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.001
1347	areas_100x150.pgm	simd	0.03515083	5129324000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.001
1348	areas_100x150.pgm	seq	0.1213918	1484038000.0	35.46293	67.9166	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.001
1349	areas_100x150.pgm	simd	0.03521243	5116091000.0	35.46293	67.87343	0.009086163	49.55994	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.001
1350	areas_100x150.pgm	seq	0.1430387	1116621000.0	35.44289	68.94455	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.01
1351	areas_100x150.pgm	simd	0.03507109	4554179000.0	35.44289	68.93184	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.01
1352	areas_100x150.pgm	seq	0.123361	1315407000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.01
1353	areas_100x150.pgm	simd	0.03425007	4737800000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.01
1354	areas_100x150.pgm	seq	0.1278689	1267978000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.01
1355	areas_100x150.pgm	simd	0.03416121	4746172000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.01
1356	areas_100x150.pgm	seq	0.001472063	1232964000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.1
1357	areas_100x150.pgm	simd	0.00041214	4403843000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	0.1
1358	areas_100x150.pgm	seq	0.007002652	1287369000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.1
1359	areas_100x150.pgm	simd	0.001924759	4683703000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	0.1
1360	areas_100x150.pgm	seq	0.02137529	842795500.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.1
1361	areas_100x150.pgm	simd	0.005403465	3333972000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	0.1
1362	areas_100x150.pgm	seq	0.001860203	975700000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	1.0
1363	areas_100x150.pgm	simd	0.000477573	3800466000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	1000	1.0
1364	areas_100x150.pgm	seq	0.007627074	1181974000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	1.0
1365	areas_100x150.pgm	simd	0.00193422	4660793000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	1000	1.0
1366	areas_100x150.pgm	seq	0.01418031	1270423000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	1.0
1367	areas_100x150.pgm	simd	0.003839303	4692258000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	1000	1.0
1368	areas_100x150.pgm	seq	0.7228546	1255439000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	1e-05
1369	areas_100x150.pgm	simd	0.1758096	5161835000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	1e-05
1370	areas_100x150.pgm	seq	0.6976178	1292255000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	1e-05
1371	areas_100x150.pgm	simd	0.1806174	4991214000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	1e-05
1372	areas_100x150.pgm	seq	0.6287711	1432556000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	1e-05
1373	areas_100x150.pgm	simd	0.1844605	4883160000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	1e-05
1374	areas_100x150.pgm	seq	0.6670217	1360526000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.0001
1375	areas_100x150.pgm	simd	0.1864633	4866909000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.0001
1376	areas_100x150.pgm	seq	0.5893494	1529653000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.0001
1377	areas_100x150.pgm	simd	0.165735	5439407000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.0001
1378	areas_100x150.pgm	seq	0.5504119	1636502000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.0001
1379	areas_100x150.pgm	simd	0.1755208	5131871000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.0001
1380	areas_100x150.pgm	seq	0.6832003	1307054000.0	35.56833	65.6478	0.0009961771	50.69107	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.001
1381	areas_100x150.pgm	simd	0.1873556	4766230000.0	35.56833	65.63702	0.0009961771	50.69107	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.001
1382	areas_100x150.pgm	seq	0.63589	1403521000.0	35.5688	65.6468	0.0009819769	50.69629	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.001
1383	areas_100x150.pgm	simd	0.1778984	5016825000.0	35.5688	65.63599	0.0009819769	50.69629	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.001
1384	areas_100x150.pgm	seq	0.6519769	1381567000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.001
1385	areas_100x150.pgm	simd	0.1739068	5179498000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.001
1386	areas_100x150.pgm	seq	0.1151	1387663000.0	35.44289	68.94455	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.01
1387	areas_100x150.pgm	simd	0.03678438	4342061000.0	35.44289	68.93184	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.01
1388	areas_100x150.pgm	seq	0.1220059	1330018000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.01
1389	areas_100x150.pgm	simd	0.03616036	4487511000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.01
1390	areas_100x150.pgm	seq	0.1404059	1154759000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.01
1391	areas_100x150.pgm	simd	0.03428432	4729130000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.01
1392	areas_100x150.pgm	seq	0.001461224	1242109000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.1
1393	areas_100x150.pgm	simd	0.000407937	4449216000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	0.1
1394	areas_100x150.pgm	seq	0.007168243	1257630000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.1
1395	areas_100x150.pgm	simd	0.001999962	4507586000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	0.1
1396	areas_100x150.pgm	seq	0.01412657	1275256000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.1
1397	areas_100x150.pgm	simd	0.003807556	4731381000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	0.1
1398	areas_100x150.pgm	seq	0.001346511	1347928000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	1.0
1399	areas_100x150.pgm	simd	0.00041211	4404164000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	5000	1.0
1400	areas_100x150.pgm	seq	0.006501556	1386591000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	1.0
1401	areas_100x150.pgm	simd	0.001931358	4667700000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	5000	1.0
1402	areas_100x150.pgm	seq	0.01420493	1268222000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	1.0
1403	areas_100x150.pgm	simd	0.003859288	4667959000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	5000	1.0
1404	areas_100x150.pgm	seq	1.315054	1380171000.0	35.62913	65.68242	0.0002483306	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	1e-05
1405	areas_100x150.pgm	simd	0.3811424	4762000000.0	35.62913	65.64896	0.000248302	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	1e-05
1406	areas_100x150.pgm	seq	1.271702	1417785000.0	35.62913	65.68242	0.0002483306	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	1e-05
1407	areas_100x150.pgm	simd	0.3372068	5346867000.0	35.62913	65.64896	0.000248302	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	1e-05
1408	areas_100x150.pgm	seq	0.8191124	2199332000.0	35.62913	65.68242	0.0002483306	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	1e-05
1409	areas_100x150.pgm	simd	0.284032	6342594000.0	35.62913	65.64896	0.000248302	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	1e-05
1410	areas_100x150.pgm	seq	1.414863	1282810000.0	35.62913	65.68242	0.0002483306	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.0001
1411	areas_100x150.pgm	simd	0.3940446	4606078000.0	35.62913	65.64896	0.000248302	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.0001
1412	areas_100x150.pgm	seq	1.268364	1421516000.0	35.62913	65.68242	0.0002483306	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.0001
1413	areas_100x150.pgm	simd	0.3544848	5086254000.0	35.62913	65.64896	0.000248302	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.0001
1414	areas_100x150.pgm	seq	0.8113129	2220475000.0	35.62913	65.68242	0.0002483306	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.0001
1415	areas_100x150.pgm	simd	0.27264	6607614000.0	35.62913	65.64896	0.000248302	51.34411	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.0001
1416	areas_100x150.pgm	seq	0.3432763	2601345000.0	35.56833	65.6478	0.0009961771	50.69107	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.001
1417	areas_100x150.pgm	simd	0.1763412	5063934000.0	35.56833	65.63702	0.0009961771	50.69107	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.001
1418	areas_100x150.pgm	seq	0.4088742	2182786000.0	35.5688	65.6468	0.0009819769	50.69629	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.001
1419	areas_100x150.pgm	simd	0.1596772	5589309000.0	35.5688	65.63599	0.0009819769	50.69629	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.001
1420	areas_100x150.pgm	seq	0.7193152	1252233000.0	35.5696	65.64517	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.001
1421	areas_100x150.pgm	simd	0.1791274	5028543000.0	35.5696	65.6343	0.0009588024	50.70493	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.001
1422	areas_100x150.pgm	seq	0.1185888	1346839000.0	35.44289	68.94455	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.01
1423	areas_100x150.pgm	simd	0.03268275	4886982000.0	35.44289	68.93184	0.00994394	49.47714	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.01
1424	areas_100x150.pgm	seq	0.1173627	1382637000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.01
1425	areas_100x150.pgm	simd	0.03181078	5101101000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.01
1426	areas_100x150.pgm	seq	0.117547	1379320000.0	35.44663	68.76581	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.01
1427	areas_100x150.pgm	simd	0.03159155	5132227000.0	35.44663	68.7496	0.009793348	49.49163	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.01
1428	areas_100x150.pgm	seq	0.001345449	1348992000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.1
1429	areas_100x150.pgm	simd	0.000391418	4636987000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	0.1
1430	areas_100x150.pgm	seq	0.01208048	746245100.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.1
1431	areas_100x150.pgm	simd	0.002849277	3163961000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	0.1
1432	areas_100x150.pgm	seq	0.0176051	1023283000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.1
1433	areas_100x150.pgm	simd	0.004304576	4185081000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	0.1
1434	areas_100x150.pgm	seq	0.001437201	1262871000.0	26.3895	79.38623	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	1.0
1435	areas_100x150.pgm	simd	0.000419973	4321706000.0	26.44264	79.34817	0.04238701	48.33468	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10000	1.0
1436	areas_100x150.pgm	seq	0.004432107	2034021000.0	27.84609	78.83047	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	1.0
1437	areas_100x150.pgm	simd	0.001984997	4541569000.0	27.8755	78.76685	0.03652422	48.42597	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10000	1.0
1438	areas_100x150.pgm	seq	0.01433523	1256694000.0	29.47516	78.10319	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	1.0
1439	areas_100x150.pgm	simd	0.004490166	4012101000.0	29.48215	78.02024	0.03174113	48.53075	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10000	1.0
1440	gradient_100x150.pgm	seq	0.002342021	774971700.0	10.19704	89.80392	0.7162914	50.20652	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10	1e-05
1441	gradient_100x150.pgm	simd	0.000603865	3005639000.0	10.19773	89.80392	0.4228776	50.20652	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	10	10	1e-05
1442	gradient_100x150.pgm	seq	0.001962311	918814600.0	10.19704	89.80392	0.7162914	50.20652	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10	1e-05
1443	gradient_100x150.pgm	simd	0.000522243	3452416000.0	10.19773	89.80392	0.4228776	50.20652	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	50	10	1e-05
1444	gradient_100x150.pgm	seq	0.001639832	1098588000.0	10.19704	89.80392	0.7162914	50.20652	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10	1e-05
1445	gradient_100x150.pgm	simd	0.00044031	4091436000.0	10.19773	89.80392	0.4228776	50.20652	gcc	-O2 -mavx2 -mfma -ffast-math	100	150	100	10	1e-05
