idx	input_file	strategy	time	tflops	tmin	tmax	tdif	tavg	compiler	flags	n_cols	n_rows	period	max_iter	threshold
4925	pat3_100x150.pgm	auto	0.01729772	1049271000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.0001
4926	pat3_100x150.pgm	seq	0.01579672	1141376000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.0001
4927	pat3_100x150.pgm	simd	0.004360486	4134860000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.0001
4928	pat3_100x150.pgm	auto	0.01453285	1240638000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.0001
4929	pat3_100x150.pgm	seq	0.01436413	1254166000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.0001
4930	pat3_100x150.pgm	simd	0.003936486	4576417000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.0001
4931	pat3_100x150.pgm	auto	0.01436567	1254031000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.0001
4932	pat3_100x150.pgm	seq	0.01593677	1138876000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.001
4933	pat3_100x150.pgm	simd	0.004498616	4034574000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.001
4934	pat3_100x150.pgm	auto	0.01598181	1135666000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.001
4935	pat3_100x150.pgm	seq	0.01453099	1240796000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.001
4936	pat3_100x150.pgm	simd	0.00434794	4146791000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.001
4937	pat3_100x150.pgm	auto	0.01453795	1240202000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.001
4938	pat3_100x150.pgm	seq	0.01438047	1252741000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.001
4939	pat3_100x150.pgm	simd	0.003958491	4550977000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.001
4940	pat3_100x150.pgm	auto	0.01438979	1251929000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.001
4941	pat3_100x150.pgm	seq	0.01602157	1132848000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.01
4942	pat3_100x150.pgm	simd	0.004505594	4028326000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.01
4943	pat3_100x150.pgm	auto	0.01595131	1137838000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.01
4944	pat3_100x150.pgm	seq	0.0145172	1241975000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.01
4945	pat3_100x150.pgm	simd	0.004005704	4501081000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.01
4946	pat3_100x150.pgm	auto	0.01455905	1238405000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.01
4947	pat3_100x150.pgm	seq	0.01433032	1257125000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.01
4948	pat3_100x150.pgm	simd	0.003948584	4562395000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.01
4949	pat3_100x150.pgm	auto	0.01437107	1253560000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.01
4950	pat3_100x150.pgm	seq	0.01597377	1136238000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.1
4951	pat3_100x150.pgm	simd	0.004510863	4023620000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.1
4952	pat3_100x150.pgm	auto	0.01595815	1137350000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	10	100	0.1
4953	pat3_100x150.pgm	seq	0.01452121	1241632000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.1
4954	pat3_100x150.pgm	simd	0.004000388	4507063000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.1
4955	pat3_100x150.pgm	auto	0.0145247	1241333000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	50	100	0.1
4956	pat3_100x150.pgm	seq	0.01433434	1256772000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.1
4957	pat3_100x150.pgm	simd	0.003957552	4552056000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.1
4958	pat3_100x150.pgm	auto	0.01435528	1254939000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	0.1
4959	pat3_100x150.pgm	seq	0.006420449	1130762000.0	1.992772e-24	100.0	0.8071517	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	100	1.0
4960	pat3_100x150.pgm	simd	0.001813152	4004077000.0	1.992772e-24	100.0	0.7739526	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	100	1.0
4961	pat3_100x150.pgm	auto	0.006405046	1133481000.0	1.992772e-24	100.0	0.8071517	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	100	1.0
4962	pat3_100x150.pgm	seq	0.007259114	1241887000.0	8.969823e-15	100.0	0.643151	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	100	1.0
4963	pat3_100x150.pgm	simd	0.002037502	4424536000.0	1.839814e-14	100.0	0.6092881	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	100	1.0
4964	pat3_100x150.pgm	auto	0.007238448	1245433000.0	8.969823e-15	100.0	0.643151	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	100	1.0
4965	pat3_100x150.pgm	seq	0.0143855	1252302000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	1.0
4966	pat3_100x150.pgm	simd	0.003961154	4547917000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	1.0
4967	pat3_100x150.pgm	auto	0.01387659	1298230000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	100	1.0
4968	pat3_100x150.pgm	seq	0.158826	1142760000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	1e-05
4969	pat3_100x150.pgm	simd	0.04887337	3713679000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	1e-05
4970	pat3_100x150.pgm	auto	0.1614007	1124530000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	1e-05
4971	pat3_100x150.pgm	seq	0.1410421	1278342000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	1e-05
4972	pat3_100x150.pgm	simd	0.03831353	4705909000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	1e-05
4973	pat3_100x150.pgm	auto	0.1331768	1353840000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	1e-05
4974	pat3_100x150.pgm	seq	0.1434058	1256225000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	1e-05
4975	pat3_100x150.pgm	simd	0.03931999	4581639000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	1e-05
4976	pat3_100x150.pgm	auto	0.1435312	1255128000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	1e-05
4977	pat3_100x150.pgm	seq	0.1591913	1140138000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.0001
4978	pat3_100x150.pgm	simd	0.04399165	4125783000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.0001
4979	pat3_100x150.pgm	auto	0.1538123	1180009000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.0001
4980	pat3_100x150.pgm	seq	0.1445123	1247645000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.0001
4981	pat3_100x150.pgm	simd	0.04000923	4506460000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.0001
4982	pat3_100x150.pgm	auto	0.1447421	1245663000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.0001
4983	pat3_100x150.pgm	seq	0.1429572	1260167000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.0001
4984	pat3_100x150.pgm	simd	0.03935062	4578072000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.0001
4985	pat3_100x150.pgm	auto	0.1433876	1256385000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.0001
4986	pat3_100x150.pgm	seq	0.1594179	1138517000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.001
4987	pat3_100x150.pgm	simd	0.04496779	4036223000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.001
4988	pat3_100x150.pgm	auto	0.162305	1118265000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.001
4989	pat3_100x150.pgm	seq	0.1577597	1142878000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.001
4990	pat3_100x150.pgm	simd	0.04356647	4138504000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.001
4991	pat3_100x150.pgm	auto	0.1576484	1143684000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.001
4992	pat3_100x150.pgm	seq	0.1430172	1259639000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.001
4993	pat3_100x150.pgm	simd	0.03955911	4553945000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.001
4994	pat3_100x150.pgm	auto	0.1433508	1256708000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.001
4995	pat3_100x150.pgm	seq	0.1589418	1141927000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.01
4996	pat3_100x150.pgm	simd	0.04483864	4047848000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.01
4997	pat3_100x150.pgm	auto	0.1589992	1141515000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.01
4998	pat3_100x150.pgm	seq	0.1450757	1242799000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.01
4999	pat3_100x150.pgm	simd	0.03984724	4524781000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.01
5000	pat3_100x150.pgm	auto	0.1450042	1243412000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.01
5001	pat3_100x150.pgm	seq	0.1430527	1259326000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.01
5002	pat3_100x150.pgm	simd	0.04353782	4137782000.0	0.7366197	100.0	0.03321112	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.01
5003	pat3_100x150.pgm	auto	0.151852	1186353000.0	0.7363639	100.0	0.03322742	68.0138	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.01
5004	pat3_100x150.pgm	seq	0.06035448	1142749000.0	0.08484172	100.0	0.09726966	62.08584	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.1
5005	pat3_100x150.pgm	simd	0.01657595	4051351000.0	0.07840944	100.0	0.09970043	61.92402	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.1
5006	pat3_100x150.pgm	auto	0.06031567	1143484000.0	0.08484172	100.0	0.09726966	62.08584	gcc	-O3 -mavx2 -mfma	100	150	10	1000	0.1
5007	pat3_100x150.pgm	seq	0.05788292	1245963000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.1
5008	pat3_100x150.pgm	simd	0.01596764	4516636000.0	0.1027809	100.0	0.09164325	62.39894	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.1
5009	pat3_100x150.pgm	auto	0.05788357	1245949000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	50	1000	0.1
5010	pat3_100x150.pgm	seq	0.05718847	1260044000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.1
5011	pat3_100x150.pgm	simd	0.01561997	4613325000.0	0.1027809	100.0	0.09164325	62.39894	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.1
5012	pat3_100x150.pgm	auto	0.05724397	1258823000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	100	1000	0.1
5013	pat3_100x150.pgm	seq	0.006370333	1139658000.0	1.992772e-24	100.0	0.8071517	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	1000	1.0
5014	pat3_100x150.pgm	simd	0.001807179	4017311000.0	1.992772e-24	100.0	0.7739526	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	1000	1.0
5015	pat3_100x150.pgm	auto	0.00689296	1053249000.0	1.992772e-24	100.0	0.8071517	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	1000	1.0
5016	pat3_100x150.pgm	seq	0.007912834	1139288000.0	8.969823e-15	100.0	0.643151	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	1000	1.0
5017	pat3_100x150.pgm	simd	0.002177728	4139635000.0	1.839814e-14	100.0	0.6092881	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	1000	1.0
5018	pat3_100x150.pgm	auto	0.007903754	1140597000.0	8.969823e-15	100.0	0.643151	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	1000	1.0
5019	pat3_100x150.pgm	seq	0.01557592	1156593000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	1000	1.0
5020	pat3_100x150.pgm	simd	0.004299494	4190028000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	1000	1.0
5021	pat3_100x150.pgm	auto	0.01559667	1155054000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	1000	1.0
5022	pat3_100x150.pgm	seq	0.7871522	1152890000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	1e-05
5023	pat3_100x150.pgm	simd	0.2188775	4146156000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	1e-05
5024	pat3_100x150.pgm	auto	0.8013337	1132487000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	1e-05
5025	pat3_100x150.pgm	seq	0.708953	1271594000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	1e-05
5026	pat3_100x150.pgm	simd	0.2022656	4457011000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	1e-05
5027	pat3_100x150.pgm	auto	0.7232515	1246454000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	1e-05
5028	pat3_100x150.pgm	seq	0.7331387	1228621000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	1e-05
5029	pat3_100x150.pgm	simd	0.1966902	4579537000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	1e-05
5030	pat3_100x150.pgm	auto	0.7147361	1260255000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	1e-05
5031	pat3_100x150.pgm	seq	0.6190231	1466020000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.0001
5032	pat3_100x150.pgm	simd	0.2190913	4142108000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.0001
5033	pat3_100x150.pgm	auto	0.5450717	1664919000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.0001
5034	pat3_100x150.pgm	seq	0.4766732	1891233000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.0001
5035	pat3_100x150.pgm	simd	0.1934636	4659792000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.0001
5036	pat3_100x150.pgm	auto	0.4262216	2115097000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.0001
5037	pat3_100x150.pgm	seq	0.3903006	2307836000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.0001
5038	pat3_100x150.pgm	simd	0.1419243	6346692000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.0001
5039	pat3_100x150.pgm	auto	0.3902781	2307969000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.0001
5040	pat3_100x150.pgm	seq	0.7975107	1137916000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.001
5041	pat3_100x150.pgm	simd	0.2240853	4049798000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.001
5042	pat3_100x150.pgm	auto	0.794387	1142390000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.001
5043	pat3_100x150.pgm	seq	0.7236295	1245803000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.001
5044	pat3_100x150.pgm	simd	0.1993523	4522145000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.001
5045	pat3_100x150.pgm	auto	0.7157238	1259564000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.001
5046	pat3_100x150.pgm	seq	0.6259849	1438932000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.001
5047	pat3_100x150.pgm	simd	0.1546218	5825505000.0	1.477154	100.0	0.00286146	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.001
5048	pat3_100x150.pgm	auto	0.4853879	1855732000.0	1.477154	100.0	0.002869326	71.64691	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.001
5049	pat3_100x150.pgm	seq	0.313025	1142257000.0	1.297177	100.0	0.009946385	71.03807	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.01
5050	pat3_100x150.pgm	simd	0.07450747	4798915000.0	1.297493	100.0	0.009946275	71.03807	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.01
5051	pat3_100x150.pgm	auto	0.220043	1624932000.0	1.297177	100.0	0.009946385	71.03807	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.01
5052	pat3_100x150.pgm	seq	0.1863565	1935001000.0	1.306403	100.0	0.009582214	71.08202	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.01
5053	pat3_100x150.pgm	simd	0.08011428	4501070000.0	1.306698	100.0	0.009581138	71.08202	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.01
5054	pat3_100x150.pgm	auto	0.1788513	2016200000.0	1.306403	100.0	0.009582214	71.08202	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.01
5055	pat3_100x150.pgm	seq	0.2717375	1325912000.0	1.306403	100.0	0.009582214	71.08202	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.01
5056	pat3_100x150.pgm	simd	0.0787958	4572579000.0	1.306698	100.0	0.009581138	71.08202	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.01
5057	pat3_100x150.pgm	auto	0.2865757	1257259000.0	1.306403	100.0	0.009582214	71.08202	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.01
5058	pat3_100x150.pgm	seq	0.06029896	1143801000.0	0.08484172	100.0	0.09726966	62.08584	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.1
5059	pat3_100x150.pgm	simd	0.01660124	4045180000.0	0.07840944	100.0	0.09970043	61.92402	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.1
5060	pat3_100x150.pgm	auto	0.06032531	1143301000.0	0.08484172	100.0	0.09726966	62.08584	gcc	-O3 -mavx2 -mfma	100	150	10	5000	0.1
5061	pat3_100x150.pgm	seq	0.05789888	1245620000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.1
5062	pat3_100x150.pgm	simd	0.01602701	4499903000.0	0.1027809	100.0	0.09164325	62.39894	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.1
5063	pat3_100x150.pgm	auto	0.05785906	1246477000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	50	5000	0.1
5064	pat3_100x150.pgm	seq	0.05731634	1257233000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.1
5065	pat3_100x150.pgm	simd	0.0157468	4576168000.0	0.1027809	100.0	0.09164325	62.39894	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.1
5066	pat3_100x150.pgm	auto	0.05849791	1231839000.0	0.1015234	100.0	0.09186858	62.39894	gcc	-O3 -mavx2 -mfma	100	150	100	5000	0.1
5067	pat3_100x150.pgm	seq	0.006908031	1050951000.0	1.992772e-24	100.0	0.8071517	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	5000	1.0
5068	pat3_100x150.pgm	simd	0.001696234	4280070000.0	1.992772e-24	100.0	0.7739526	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	5000	1.0
5069	pat3_100x150.pgm	auto	0.006429648	1129144000.0	1.992772e-24	100.0	0.8071517	52.17156	gcc	-O3 -mavx2 -mfma	100	150	10	5000	1.0
5070	pat3_100x150.pgm	seq	0.007273536	1239425000.0	8.969823e-15	100.0	0.643151	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	5000	1.0
5071	pat3_100x150.pgm	simd	0.002014596	4474843000.0	1.839814e-14	100.0	0.6092881	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	5000	1.0
5072	pat3_100x150.pgm	auto	0.00728378	1237682000.0	8.969823e-15	100.0	0.643151	52.81339	gcc	-O3 -mavx2 -mfma	100	150	50	5000	1.0
5073	pat3_100x150.pgm	seq	0.01434041	1256240000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	5000	1.0
5074	pat3_100x150.pgm	simd	0.003948034	4563031000.0	1.835675e-06	100.0	0.3159419	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	5000	1.0
5075	pat3_100x150.pgm	auto	0.01439141	1251788000.0	1.646731e-06	100.0	0.31791	55.24661	gcc	-O3 -mavx2 -mfma	100	150	100	5000	1.0
5076	pat3_100x150.pgm	seq	1.606486	1129795000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	10	10000	1e-05
5077	pat3_100x150.pgm	simd	0.447784	4053294000.0	1.351694	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	10	10000	1e-05
5078	pat3_100x150.pgm	auto	1.498928	1210865000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	10	10000	1e-05
5079	pat3_100x150.pgm	seq	0.9729183	1853187000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	50	10000	1e-05
5080	pat3_100x150.pgm	simd	0.335753	5370018000.0	1.351694	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	50	10000	1e-05
5081	pat3_100x150.pgm	auto	0.8788398	2051568000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	50	10000	1e-05
5082	pat3_100x150.pgm	seq	0.7898311	2280867000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	100	10000	1e-05
5083	pat3_100x150.pgm	simd	0.2783253	6472641000.0	1.351694	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	100	10000	1e-05
5084	pat3_100x150.pgm	auto	0.7752729	2323698000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	100	10000	1e-05
5085	pat3_100x150.pgm	seq	1.626316	1116019000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	10	10000	0.0001
5086	pat3_100x150.pgm	simd	0.4475581	4055339000.0	1.351694	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	10	10000	0.0001
5087	pat3_100x150.pgm	auto	1.422905	1275560000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	10	10000	0.0001
5088	pat3_100x150.pgm	seq	1.009027	1786870000.0	1.351514	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	50	10000	0.0001
5089	pat3_100x150.pgm	simd	0.3455509	5217755000.0	1.351694	100.0	0.001114367	70.5896	gcc	-O3 -mavx2 -mfma	100	150	50	10000	0.0001
