idx	input_file	strategy	time	tflops	tmin	tmax	tdif	tavg	compiler	flags	n_cols	n_rows	period	max_iter	threshold
342	gradient_100x150.pgm	seq	0.09985607	1017865000.0	11.13005	89.55937	0.009866688	51.27708	icc	-O2 -march=core-avx2	100	150	10	10000	0.01
343	gradient_100x150.pgm	simd	0.03219399	3100734000.0	11.12611	89.55188	0.00990653	51.26922	icc	-O2 -march=core-avx2	100	150	10	10000	0.01
344	gradient_100x150.pgm	seq	0.09803383	1103497000.0	11.14472	89.53996	0.00916095	51.30723	icc	-O2 -march=core-avx2	100	150	50	10000	0.01
345	gradient_100x150.pgm	simd	0.02664539	3721657000.0	11.12611	89.55188	0.00990653	51.26922	icc	-O2 -march=core-avx2	100	150	50	10000	0.01
346	gradient_100x150.pgm	seq	0.08462935	1277217000.0	11.14472	89.53996	0.00916095	51.30723	icc	-O2 -march=core-avx2	100	150	100	10000	0.01
347	gradient_100x150.pgm	simd	0.02872477	3762954000.0	11.14472	89.52393	0.009059423	51.30723	icc	-O2 -march=core-avx2	100	150	100	10000	0.01
348	gradient_100x150.pgm	seq	0.01119078	1135310000.0	10.49844	89.80311	0.08722661	50.53965	icc	-O2 -march=core-avx2	100	150	10	10000	0.1
349	gradient_100x150.pgm	simd	0.003866213	3286161000.0	10.51586	89.80063	0.08722661	50.53965	icc	-O2 -march=core-avx2	100	150	10	10000	0.1
350	gradient_100x150.pgm	seq	0.01644553	1096346000.0	10.60947	89.79962	0.06021939	50.63521	icc	-O2 -march=core-avx2	100	150	50	10000	0.1
351	gradient_100x150.pgm	simd	0.005514787	3269392000.0	10.62811	89.79428	0.05721073	50.63521	icc	-O2 -march=core-avx2	100	150	50	10000	0.1
352	gradient_100x150.pgm	seq	0.01633313	1102973000.0	10.60947	89.79962	0.06021939	50.63521	icc	-O2 -march=core-avx2	100	150	100	10000	0.1
353	gradient_100x150.pgm	simd	0.005118273	3519742000.0	10.62811	89.79428	0.05721073	50.63521	icc	-O2 -march=core-avx2	100	150	100	10000	0.1
354	gradient_100x150.pgm	seq	0.001742433	1041647000.0	10.19704	89.80392	0.7162914	50.20652	icc	-O2 -march=core-avx2	100	150	10	10000	1.0
355	gradient_100x150.pgm	simd	0.000658975	2754277000.0	10.19773	89.80392	0.4228776	50.20652	icc	-O2 -march=core-avx2	100	150	10	10000	1.0
356	gradient_100x150.pgm	seq	0.007981708	1129458000.0	10.40315	89.80378	0.123185	50.46098	icc	-O2 -march=core-avx2	100	150	50	10000	1.0
357	gradient_100x150.pgm	simd	0.002862514	3149330000.0	10.40315	89.80307	0.123185	50.46098	icc	-O2 -march=core-avx2	100	150	50	10000	1.0
358	gradient_100x150.pgm	seq	0.01689513	1066284000.0	10.60947	89.79962	0.06021939	50.63521	icc	-O2 -march=core-avx2	100	150	100	10000	1.0
359	gradient_100x150.pgm	simd	0.005669067	3177772000.0	10.62811	89.79428	0.05721073	50.63521	icc	-O2 -march=core-avx2	100	150	100	10000	1.0
360	pat1_100x150.pgm	seq	0.00192247	944098000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	1e-05
361	pat1_100x150.pgm	simd	0.000652843	2780148000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	1e-05
362	pat1_100x150.pgm	seq	0.001824577	988174200.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	1e-05
363	pat1_100x150.pgm	simd	0.000608044	2965246000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	1e-05
364	pat1_100x150.pgm	seq	0.00147247	1223454000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	1e-05
365	pat1_100x150.pgm	simd	0.000688722	2615714000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	1e-05
366	pat1_100x150.pgm	seq	0.001901673	954422800.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.0001
367	pat1_100x150.pgm	simd	0.0006511	2787590000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.0001
368	pat1_100x150.pgm	seq	0.001909933	944012200.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.0001
369	pat1_100x150.pgm	simd	0.000650824	2770334000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.0001
370	pat1_100x150.pgm	seq	0.001910102	943143400.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.0001
371	pat1_100x150.pgm	simd	0.000652062	2762774000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.0001
372	pat1_100x150.pgm	seq	0.001915239	947662400.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.001
373	pat1_100x150.pgm	simd	0.000647154	2804587000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.001
374	pat1_100x150.pgm	seq	0.001916438	940807900.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.001
375	pat1_100x150.pgm	simd	0.000650978	2769679000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.001
376	pat1_100x150.pgm	seq	0.001885813	955290900.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.001
377	pat1_100x150.pgm	simd	0.000653075	2758489000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.001
378	pat1_100x150.pgm	seq	0.001941085	935044100.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.01
379	pat1_100x150.pgm	simd	0.000646685	2806621000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.01
380	pat1_100x150.pgm	seq	0.001759297	1024841000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.01
381	pat1_100x150.pgm	simd	0.000601448	2997765000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.01
382	pat1_100x150.pgm	seq	0.001741311	1034565000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.01
383	pat1_100x150.pgm	simd	0.000653692	2755885000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.01
384	pat1_100x150.pgm	seq	0.001897029	956759200.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.1
385	pat1_100x150.pgm	simd	0.000601401	3017953000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	0.1
386	pat1_100x150.pgm	seq	0.001819907	990710000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.1
387	pat1_100x150.pgm	simd	0.000649728	2775007000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	0.1
388	pat1_100x150.pgm	seq	0.001912734	941845500.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.1
389	pat1_100x150.pgm	simd	0.000648779	2776754000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	0.1
390	pat1_100x150.pgm	seq	0.001930456	940192400.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	1.0
391	pat1_100x150.pgm	simd	0.000658125	2757835000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	10	1.0
392	pat1_100x150.pgm	seq	0.001924486	936873500.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	1.0
393	pat1_100x150.pgm	simd	0.000628818	2867284000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	50	10	1.0
394	pat1_100x150.pgm	seq	0.001736032	1037711000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	1.0
395	pat1_100x150.pgm	simd	0.000633592	2843312000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	100	10	1.0
396	pat1_100x150.pgm	seq	0.01841905	985392900.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	1e-05
397	pat1_100x150.pgm	simd	0.006403036	2834593000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	1e-05
398	pat1_100x150.pgm	seq	0.01712725	1052708000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	1e-05
399	pat1_100x150.pgm	simd	0.005728805	3147253000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	1e-05
400	pat1_100x150.pgm	seq	0.01625855	1108032000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	1e-05
401	pat1_100x150.pgm	simd	0.005114821	3522117000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	1e-05
402	pat1_100x150.pgm	seq	0.01769443	1025747000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	0.0001
403	pat1_100x150.pgm	simd	0.00548237	3310612000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	0.0001
404	pat1_100x150.pgm	seq	0.01723946	1045856000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.0001
405	pat1_100x150.pgm	simd	0.005684721	3171660000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.0001
406	pat1_100x150.pgm	seq	0.0168979	1066109000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.0001
407	pat1_100x150.pgm	simd	0.005607524	3212648000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.0001
408	pat1_100x150.pgm	seq	0.01906534	951989400.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	0.001
409	pat1_100x150.pgm	simd	0.006342967	2861437000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	0.001
410	pat1_100x150.pgm	seq	0.01714451	1051649000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.001
411	pat1_100x150.pgm	simd	0.005707972	3158740000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.001
412	pat1_100x150.pgm	seq	0.01687929	1067284000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.001
413	pat1_100x150.pgm	simd	0.005612673	3209701000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.001
414	pat1_100x150.pgm	seq	0.01906435	952038900.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	0.01
415	pat1_100x150.pgm	simd	0.006349166	2858643000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	10	100	0.01
416	pat1_100x150.pgm	seq	0.01711983	1053165000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.01
417	pat1_100x150.pgm	simd	0.005705046	3160360000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.01
418	pat1_100x150.pgm	seq	0.01688186	1067122000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.01
419	pat1_100x150.pgm	simd	0.005623067	3203768000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.01
420	pat1_100x150.pgm	seq	0.01225307	1036883000.0	46.52387	94.89971	0.08533905	51.62943	icc	-O2 -march=core-avx2	100	150	10	100	0.1
421	pat1_100x150.pgm	simd	0.003819586	2851094000.0	46.50879	94.89992	0.09965914	51.59054	icc	-O2 -march=core-avx2	100	150	10	100	0.1
422	pat1_100x150.pgm	seq	0.01713001	1052539000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.1
423	pat1_100x150.pgm	simd	0.005694286	3166332000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	50	100	0.1
424	pat1_100x150.pgm	seq	0.01684241	1069622000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.1
425	pat1_100x150.pgm	simd	0.005622963	3203827000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	0.1
426	pat1_100x150.pgm	seq	0.00191167	949431600.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	100	1.0
427	pat1_100x150.pgm	simd	0.000642245	2826024000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	100	1.0
428	pat1_100x150.pgm	seq	0.008579184	1050799000.0	46.4727	94.90168	0.1218751	51.54757	icc	-O2 -march=core-avx2	100	150	50	100	1.0
429	pat1_100x150.pgm	simd	0.002851102	3161935000.0	46.4727	94.90123	0.1212601	51.54757	icc	-O2 -march=core-avx2	100	150	50	100	1.0
430	pat1_100x150.pgm	seq	0.01690616	1065588000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	1.0
431	pat1_100x150.pgm	simd	0.00549915	3275961000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	100	1.0
432	pat1_100x150.pgm	seq	0.1883428	963668100.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	1e-05
433	pat1_100x150.pgm	simd	0.06320393	2871657000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	1e-05
434	pat1_100x150.pgm	seq	0.1691056	1066198000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	1e-05
435	pat1_100x150.pgm	simd	0.05242468	3439220000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	1e-05
436	pat1_100x150.pgm	seq	0.1551195	1161363000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	1e-05
437	pat1_100x150.pgm	simd	0.05172648	3482743000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	1e-05
438	pat1_100x150.pgm	seq	0.1750578	1036800000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	0.0001
439	pat1_100x150.pgm	simd	0.0587853	3087506000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	0.0001
440	pat1_100x150.pgm	seq	0.1710113	1054317000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	0.0001
441	pat1_100x150.pgm	simd	0.05675753	3176671000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	0.0001
442	pat1_100x150.pgm	seq	0.168242	1070779000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	0.0001
443	pat1_100x150.pgm	simd	0.05135239	3508113000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	0.0001
444	pat1_100x150.pgm	seq	0.174613	1039441000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	0.001
445	pat1_100x150.pgm	simd	0.05861067	3096706000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	0.001
446	pat1_100x150.pgm	seq	0.1609987	1119885000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	0.001
447	pat1_100x150.pgm	simd	0.05207435	3462357000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	0.001
448	pat1_100x150.pgm	seq	0.1590222	1132861000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	0.001
449	pat1_100x150.pgm	simd	0.05186042	3473747000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	0.001
450	pat1_100x150.pgm	seq	0.1911831	949351800.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	0.01
451	pat1_100x150.pgm	simd	0.06677994	2717882000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	10	1000	0.01
452	pat1_100x150.pgm	seq	0.1555423	1159170000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	0.01
453	pat1_100x150.pgm	simd	0.0525162	3433227000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	50	1000	0.01
454	pat1_100x150.pgm	seq	0.1621689	1110879000.0	46.53955	83.21794	0.01205921	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	0.01
455	pat1_100x150.pgm	simd	0.0551411	3267073000.0	46.59887	83.04851	0.01193382	53.04777	icc	-O2 -march=core-avx2	100	150	100	1000	0.01
456	pat1_100x150.pgm	seq	0.01352708	939227200.0	46.52387	94.89971	0.08533905	51.62943	icc	-O2 -march=core-avx2	100	150	10	1000	0.1
457	pat1_100x150.pgm	simd	0.003759618	2896571000.0	46.50879	94.89992	0.09965914	51.59054	icc	-O2 -march=core-avx2	100	150	10	1000	0.1
458	pat1_100x150.pgm	seq	0.01748232	1031328000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	50	1000	0.1
459	pat1_100x150.pgm	simd	0.005599775	3219772000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	50	1000	0.1
460	pat1_100x150.pgm	seq	0.01556017	1157764000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	1000	0.1
461	pat1_100x150.pgm	simd	0.00561405	3208913000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	1000	0.1
462	pat1_100x150.pgm	seq	0.001899068	955732000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	1000	1.0
463	pat1_100x150.pgm	simd	0.000654469	2773241000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	1000	1.0
464	pat1_100x150.pgm	seq	0.008589975	1049479000.0	46.4727	94.90168	0.1218751	51.54757	icc	-O2 -march=core-avx2	100	150	50	1000	1.0
465	pat1_100x150.pgm	simd	0.002980271	3024893000.0	46.4727	94.90123	0.1212601	51.54757	icc	-O2 -march=core-avx2	100	150	50	1000	1.0
466	pat1_100x150.pgm	seq	0.01724168	1044852000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	1000	1.0
467	pat1_100x150.pgm	simd	0.005247081	3433338000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	1000	1.0
468	pat1_100x150.pgm	seq	0.9162178	990485000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	10	5000	1e-05
469	pat1_100x150.pgm	simd	0.2943096	3083488000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	10	5000	1e-05
470	pat1_100x150.pgm	seq	0.8198089	1099646000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	50	5000	1e-05
471	pat1_100x150.pgm	simd	0.2627786	3430645000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	50	5000	1e-05
472	pat1_100x150.pgm	seq	0.7830846	1150259000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	100	5000	1e-05
473	pat1_100x150.pgm	simd	0.2572715	3501165000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	100	5000	1e-05
474	pat1_100x150.pgm	seq	0.8992089	1009220000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	10	5000	0.0001
475	pat1_100x150.pgm	simd	0.2981742	3043523000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	10	5000	0.0001
476	pat1_100x150.pgm	seq	0.6244578	1443652000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	50	5000	0.0001
477	pat1_100x150.pgm	simd	0.2381413	3785567000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	50	5000	0.0001
478	pat1_100x150.pgm	seq	0.7443143	1210174000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	100	5000	0.0001
479	pat1_100x150.pgm	simd	0.2014088	4472248000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	100	5000	0.0001
480	pat1_100x150.pgm	seq	0.8720608	1040639000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	10	5000	0.001
481	pat1_100x150.pgm	simd	0.2919069	3108868000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	10	5000	0.001
482	pat1_100x150.pgm	seq	0.8272399	1089768000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	50	5000	0.001
483	pat1_100x150.pgm	simd	0.2620741	3439867000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	50	5000	0.001
484	pat1_100x150.pgm	seq	0.7405974	1216248000.0	46.59072	63.43702	0.002087954	54.32617	icc	-O2 -march=core-avx2	100	150	100	5000	0.001
485	pat1_100x150.pgm	simd	0.2567346	3508488000.0	46.65066	63.40765	0.002078609	54.32617	icc	-O2 -march=core-avx2	100	150	100	5000	0.001
486	pat1_100x150.pgm	seq	0.2241352	1020322000.0	46.54005	80.36852	0.009965184	53.26885	icc	-O2 -march=core-avx2	100	150	10	5000	0.01
487	pat1_100x150.pgm	simd	0.07395367	3067799000.0	46.59963	80.32655	0.009939794	53.261	icc	-O2 -march=core-avx2	100	150	10	5000	0.01
488	pat1_100x150.pgm	seq	0.1839063	1274508000.0	46.54011	79.97553	0.009693183	53.2998	icc	-O2 -march=core-avx2	100	150	50	5000	0.01
489	pat1_100x150.pgm	simd	0.06562908	3434072000.0	46.59963	80.32655	0.009939794	53.261	icc	-O2 -march=core-avx2	100	150	50	5000	0.01
490	pat1_100x150.pgm	seq	0.2192156	1068332000.0	46.54011	79.97553	0.009693183	53.2998	icc	-O2 -march=core-avx2	100	150	100	5000	0.01
491	pat1_100x150.pgm	simd	0.07253988	3228500000.0	46.59972	79.83823	0.009603106	53.2998	icc	-O2 -march=core-avx2	100	150	100	5000	0.01
492	pat1_100x150.pgm	seq	0.01335519	951315300.0	46.52387	94.89971	0.08533905	51.62943	icc	-O2 -march=core-avx2	100	150	10	5000	0.1
493	pat1_100x150.pgm	simd	0.003865753	2817045000.0	46.50879	94.89992	0.09965914	51.59054	icc	-O2 -march=core-avx2	100	150	10	5000	0.1
494	pat1_100x150.pgm	seq	0.01624494	1109884000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	50	5000	0.1
495	pat1_100x150.pgm	simd	0.005248052	3435560000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	50	5000	0.1
496	pat1_100x150.pgm	seq	0.0155712	1156944000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	5000	0.1
497	pat1_100x150.pgm	simd	0.005151129	3497292000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	5000	0.1
498	pat1_100x150.pgm	seq	0.001750117	1037074000.0	45.65739	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	5000	1.0
499	pat1_100x150.pgm	simd	0.000599029	3029903000.0	45.79385	94.90196	0.6058433	51.25809	icc	-O2 -march=core-avx2	100	150	10	5000	1.0
500	pat1_100x150.pgm	seq	0.008582288	1050419000.0	46.4727	94.90168	0.1218751	51.54757	icc	-O2 -march=core-avx2	100	150	50	5000	1.0
501	pat1_100x150.pgm	simd	0.002858478	3153776000.0	46.4727	94.90123	0.1212601	51.54757	icc	-O2 -march=core-avx2	100	150	50	5000	1.0
502	pat1_100x150.pgm	seq	0.01690658	1065561000.0	46.54384	94.8855	0.05735664	51.73004	icc	-O2 -march=core-avx2	100	150	100	5000	1.0
503	pat1_100x150.pgm	simd	0.005506431	3271629000.0	46.56874	94.87404	0.05719739	51.73004	icc	-O2 -march=core-avx2	100	150	100	5000	1.0
504	pat1_100x150.pgm	seq	1.811838	1001745000.0	46.61624	58.15932	0.0006432112	53.69388	icc	-O2 -march=core-avx2	100	150	10	10000	1e-05
505	pat1_100x150.pgm	simd	0.5868459	3092805000.0	46.67599	57.61343	0.0006417008	53.69388	icc	-O2 -march=core-avx2	100	150	10	10000	1e-05
506	pat1_100x150.pgm	seq	1.406615	1281801000.0	46.61624	58.15932	0.0006432112	53.69388	icc	-O2 -march=core-avx2	100	150	50	10000	1e-05
507	pat1_100x150.pgm	simd	0.4092958	4405127000.0	46.67599	57.61343	0.0006417008	53.69388	icc	-O2 -march=core-avx2	100	150	50	10000	1e-05
508	pat1_100x150.pgm	seq	0.9048095	1991027000.0	46.61624	58.15932	0.0006432112	53.69388	icc	-O2 -march=core-avx2	100	150	100	10000	1e-05
509	pat1_100x150.pgm	simd	0.3512872	5128282000.0	46.67599	57.61343	0.0006417008	53.69388	icc	-O2 -march=core-avx2	100	150	100	10000	1e-05
510	pat1_100x150.pgm	seq	1.74739	1038692000.0	46.61624	58.15932	0.0006432112	53.69388	icc	-O2 -march=core-avx2	100	150	10	10000	0.0001
511	pat1_100x150.pgm	simd	0.5766116	3147699000.0	46.67599	57.61343	0.0006417008	53.69388	icc	-O2 -march=core-avx2	100	150	10	10000	0.0001
512	pat1_100x150.pgm	seq	1.439007	1252947000.0	46.61624	58.15932	0.0006432112	53.69388	icc	-O2 -march=core-avx2	100	150	50	10000	0.0001
513	pat1_100x150.pgm	simd	0.4111197	4385584000.0	46.67599	57.61343	0.0006417008	53.69388	icc	-O2 -march=core-avx2	100	150	50	10000	0.0001
514	pat1_100x150.pgm	seq	1.065472	1690799000.0	46.61624	58.15932	0.0006432112	53.69388	icc	-O2 -march=core-avx2	100	150	100	10000	0.0001
515	pat1_100x150.pgm	simd	0.3501512	5144920000.0	46.67599	57.61343	0.0006417008	53.69388	icc	-O2 -march=core-avx2	100	150	100	10000	0.0001
